feature,importance_mean,importance_std
vehicle_age,938.856964609219,75.06556861761689
year_num,933.8193717166365,70.99960388555205
mileage_num,509.9333980370489,36.23808873328672
log_mileage,507.7155593927549,41.02176668453123
city,404.7581876121898,41.40496302155135
fuel,256.711193792937,48.685466597621605
make,212.13246662465178,39.81720710875792
cylinders,173.05170463525155,60.299939419301175
condition,145.52856094620873,30.985733061185066
type,143.91570609355557,45.547328290174256
seller_type,131.02497812451105,29.249367061159486
drive,98.28240351339576,14.815100333304516
state,61.03351866222553,10.818225703703224
model,53.39369609388783,11.40047501433393
zip_prefix,21.18871093842872,7.6287507989609615
title_status,-1.5158245029548803e-13,2.1436995702562478e-13
transmission,-10.924778293851432,4.19015027488953
