feature,importance_mean,importance_std
year_num,528.3383898426364,73.66206223868471
vehicle_age,371.1546710161486,54.22532377913803
mileage_num,295.7395961363532,78.66496508087837
city,276.8423400609126,39.63712385585416
log_mileage,210.4977702668028,68.53487003092887
condition,183.91095078055815,34.28058063646071
seller_type,99.48299887013003,18.427591817918167
type,95.56855893808469,12.341410522729907
fuel,92.15411126722935,21.9947368470939
make,86.73739560665597,32.72858091009424
cylinders,62.11528211343196,27.631270588618392
drive,41.81635374902692,13.574675079285841
model,24.13160165381117,18.112195294878745
state,1.4198887336510173,0.7146782824634604
title_status,-2.4253192047278086e-13,3.6631554314209924e-13
zip_prefix,-3.3348139065007366e-13,4.537356758827254e-13
transmission,-16.05161028938904,5.778989319258545
