feature,importance_mean,importance_std
vehicle_age,579.1240812100385,54.924256803014
year_num,557.1828224055432,57.01625285854076
log_mileage,244.00099368554092,49.691815754049266
mileage_num,221.38627558163506,54.30346043748983
condition,207.18671689014724,30.158592513604006
city,203.66192733350556,66.57385437302734
fuel,121.16296219982686,26.44065821682383
seller_type,109.35697527306486,19.990563828299972
make,93.5410004977815,29.669216800944824
type,90.53906808865659,26.65783477544119
model,59.66794424406128,57.30262207070383
cylinders,54.17030151312204,19.82246403700114
drive,38.26382214131736,8.096898766166605
state,0.5526961781706329,0.5844722647721953
zip_prefix,2.1221543041368326e-13,4.3512348973330896e-13
title_status,-1.5158245029548803e-13,6.778973261133888e-13
transmission,-16.024996352189373,4.551672896220414
