feature,importance_mean,importance_std
vehicle_age,662.3008387948636,83.66398151053319
condition,638.8750391745342,74.70945446304101
log_mileage,578.2196574662458,86.55814831262936
model,488.2971043876156,96.69441455472206
make,366.305417537036,73.93659566577769
fuel,221.39956298880006,31.98963311446501
city,78.17517304861381,25.901638017259287
drive,64.88539762323065,38.28214471408139
cylinders,46.14170681556037,12.076117275205748
type,45.048084096045386,41.07901651115155
seller_type,21.636077047226838,18.46683850606639
state,9.595227047044984,15.416058957311579
transmission,8.182171551985933,9.616589342497225
zip_prefix,1.1928924790491995,4.204464858709934
title_status,0.0,0.0
