feature,importance_mean,importance_std
vehicle_age,1870.5459023145636,180.88525138461907
log_mileage,1592.4856605603834,137.58765816794943
model,552.8681108679185,106.59004749269812
seller_type,515.6991145563145,91.10646454984713
condition,425.4935403738076,70.26409330014263
type,399.4967091185112,81.9681764942493
cylinders,324.59287265432044,50.412091906318736
fuel,241.92163721879436,46.060317187203
drive,208.70933120358188,55.28179140280741
make,173.36179576858243,66.93847820868689
city,112.67967999415417,21.286128846557908
state,93.33570369437327,13.32975403139274
year_num,31.151331171857418,37.29012293396135
transmission,8.732259584432814,6.453869211089228
title_status,0.0,0.0
zip_prefix,0.0,0.0
mileage_num,0.0,0.0
