feature,importance_mean,importance_std
year_num,640.8375393913028,58.86587461681848
vehicle_age,634.3039055912438,53.44422747769531
city,627.1997710340312,106.29276307102896
condition,432.2456529748732,54.70118013313685
mileage_num,337.2492354021501,65.3548239873342
log_mileage,263.3951084058192,58.238292004477266
fuel,188.4769032469736,45.17784655320493
model,147.45654484365338,35.02310438054225
cylinders,107.22894352293045,32.12964272888293
make,97.54806554528923,59.054179166361635
seller_type,95.19157753149226,24.355964645052147
drive,85.90343571741901,30.906640710747627
type,36.94094481919407,18.111390794530944
state,24.90040390851318,25.037990243490125
title_status,5.456968210637569e-13,5.036553595296376e-13
transmission,-1.790508030990016,9.70506392788786
zip_prefix,-166.9440803154519,48.841663191470175
