feature,importance_mean,importance_std
vehicle_age,762.6055378955564,82.27913614408466
condition,714.9476178071379,99.17306702766179
log_mileage,602.3624397848095,56.355055309380205
model,444.01617537993013,64.53956988826997
make,427.31991098632506,69.0007840426777
fuel,209.67208415460325,45.90483929355134
city,97.46928313884,25.613479936192295
type,68.40016133929561,26.974689189905494
cylinders,60.332189810610544,9.515990662707974
drive,56.54293903751635,39.024925359946124
seller_type,18.203782420261632,13.14269550650884
state,5.657078440959716,14.719961393688537
transmission,1.9357745507975779,9.064068744751195
title_status,-1.2126596023639043e-13,3.0916874878996075e-13
zip_prefix,-0.8821646613772828,4.64354763827194
