feature,importance_mean,importance_std
vehicle_age,1092.8481016567328,112.78990331475315
year_num,1084.2762510386556,105.47198884336088
mileage_num,698.5137862238394,89.78154854831469
log_mileage,680.9141475243661,82.2559649340823
city,466.72684207231237,86.60124081102046
seller_type,300.9647274968292,48.16304779266147
make,292.0198632069438,64.15532866559526
condition,237.05837007774923,30.04015822721925
cylinders,184.0467400696608,52.46590649343424
fuel,179.39941671895497,43.07742040981643
type,129.27575169935002,35.76815133914229
drive,112.14746110065134,14.259595634083043
state,66.21580894348116,18.177907821442286
model,55.005133063816935,16.48258193852083
zip_prefix,31.27953754907806,8.565632438012216
title_status,6.063298011819522e-14,2.2686783794136266e-13
transmission,-10.480746722416976,5.311354391223391
