feature,importance_mean,importance_std
vehicle_age,1254.8062570334307,144.56743981717878
log_mileage,840.4823495285432,130.49913246722176
type,308.9224553102971,79.97652651328609
condition,264.94000446613853,73.58320822205647
city,140.69390669934927,14.301934636907097
fuel,104.11929448689449,31.415402339192177
model,86.94296989705757,51.952601930549136
drive,81.51199033264075,34.7004076210782
cylinders,74.50872352687935,34.96231321476356
seller_type,19.79317793961424,10.16459997769172
year_num,4.140155984541767,18.38341132042409
mileage_num,0.0,0.0
title_status,0.0,0.0
zip_prefix,0.0,0.0
transmission,-3.3081805944491256,5.697253513246839
state,-10.196865939075481,18.014840411409246
make,-59.548196379156494,47.967335859561594
