feature,importance_mean,importance_std
year_num,666.072719425439,72.76775330963105
vehicle_age,451.6278285851041,54.36018718829306
mileage_num,383.39029736787063,46.283869508722624
log_mileage,318.7586448186793,48.48091966960106
city,250.50901674469858,56.25070227175832
condition,139.6868286475906,22.772290572812466
seller_type,111.39921601449353,19.696973557241556
make,105.3549726186825,35.327230722951874
fuel,85.40662238479929,22.248236917624254
type,76.90068861274864,20.937809205886158
cylinders,59.1805767440211,16.008404307096765
model,48.27022604537536,20.560297462689228
drive,39.11947152876237,10.894739206403445
title_status,-3.031649005909761e-14,5.109025716699373e-13
zip_prefix,-2.1221543041368326e-13,4.35123489733309e-13
state,-0.5733247232644924,1.0541118971823382
transmission,-13.785279932323101,3.8742376580656637
