feature,importance_mean,importance_std
year_num,640.2824104339907,70.48975442558009
vehicle_age,596.3814718510562,63.15845562044227
city,552.7452884698253,123.39866209685079
condition,430.5561950310444,76.74202153610763
mileage_num,350.45661696172755,89.05959045462367
fuel,214.3981199819835,33.99016537553334
log_mileage,212.8777373035851,47.010731280150125
model,138.23542884730333,54.770378615337044
make,129.11847858697962,35.182247145228864
seller_type,97.21226481437495,21.49273006177042
cylinders,94.65010176494222,32.06542532018369
drive,82.7112878843689,27.520078728921355
type,33.5559040682253,20.4151533593102
state,28.7398439139413,45.44758568030241
title_status,9.094947017729282e-13,2.8760747774580335e-13
transmission,-0.07906848379243456,9.849944629214715
zip_prefix,-73.5861264963032,108.27677122371935
