feature,importance_mean,importance_std
vehicle_age,2161.733854861743,208.757906345279
log_mileage,1210.8036707667839,171.02953131451648
cylinders,451.0768139397956,62.20979920858149
type,386.5579145911575,76.97332327756322
condition,348.8835292381293,100.80048662493249
model,242.26462401290487,101.32209223017328
seller_type,213.36674015188547,53.72061628991837
drive,182.32276248867595,53.229553655117904
city,29.57556009102979,25.378658210663026
make,7.160014065319531,16.202782336622366
state,4.416435304053811,24.78479721136126
title_status,0.0,0.0
fuel,0.0,0.0
transmission,0.0,0.0
zip_prefix,0.0,0.0
