feature,importance_mean,importance_std
city,700.7959924892435,137.16885161899702
year_num,563.7820198329464,90.05918148494744
vehicle_age,507.5618262450142,78.03718968740569
condition,478.67741018519735,126.35255078907527
log_mileage,233.6039766223857,37.9610453349226
mileage_num,183.9514690949464,63.78815862864003
fuel,172.61595150151814,52.25334800756621
seller_type,150.55248964373993,35.341280651477724
make,140.90183845125358,58.07230524513043
cylinders,102.99025636324077,28.204142401500494
drive,85.77562091359817,32.21538964060242
model,64.0218453802929,39.454661908976526
type,60.04460491305429,24.970853159597436
state,4.750994018629808,42.71210458214875
transmission,3.317897465244035,6.034694518386515
title_status,-2.1221543041368326e-13,6.614277247618225e-13
zip_prefix,-186.81601117987583,76.13102921733179
