feature,importance_mean,importance_std
vehicle_age,1473.5067322449188,135.696393527862
log_mileage,689.3969672467231,69.13811723486268
city,273.2113247227177,39.0854819996686
cylinders,231.06820121282087,48.54391985020681
seller_type,215.22359008297403,44.966015422190175
condition,213.19690589964395,33.13585433674387
make,176.8441532416579,45.92032972294667
fuel,131.3044517167305,21.86908091049315
type,103.49067403920023,27.505957421742043
model,70.27253228856331,18.254063477439157
drive,46.97239321143027,18.119552825600937
state,17.50131519050019,6.067176620256943
zip_prefix,4.61806926407841,1.696013587232136
title_status,0.0,6.213031620645535e-13
transmission,-8.664705394877394,4.432437692363135
