feature,importance_mean,importance_std
vehicle_age,1569.8953933073412,141.81918773343972
log_mileage,909.4621428413925,119.15281565323818
cylinders,276.34787942683187,51.641146739330544
condition,270.720631130427,46.42889583387034
city,259.90866704471864,53.665855916610674
make,197.21250875703163,56.21878698967936
model,138.15531431944115,35.893705706724
fuel,136.098298689234,28.81791817065046
seller_type,133.8160111837575,40.55161866319853
drive,82.38298824172855,13.694424609115691
type,56.91354296528004,19.610503357909604
state,4.241176100956484,2.2158800344047958
zip_prefix,0.7192238928703774,1.7664064042244063
title_status,-0.09911605066299671,0.05497520734925516
transmission,-4.186055830614441,3.8799306039967782
