feature,importance_mean,importance_std
condition,624.7803279694085,96.79898674646945
log_mileage,580.4511488370098,75.99788425973978
vehicle_age,527.992480088264,50.91797402521906
make,413.1186300646753,79.8776161144335
model,234.88510872681812,112.1840103060864
city,210.83047245405166,90.06532657677958
fuel,184.00982510800787,40.28229072229401
cylinders,38.766848934045086,6.013457726289259
type,37.522628213674516,42.637233891680125
drive,35.6145660892329,26.78362525785983
seller_type,27.442375933694773,9.31306606986612
transmission,7.348407985772065,8.523581527668235
state,5.153044753257988,5.579048849148269
zip_prefix,0.7948513630074862,3.2545366551186303
title_status,-4.244308608273665e-13,8.70246979466618e-13
