feature,importance_mean,importance_std
vehicle_age,2134.313217040626,208.9859308913815
log_mileage,1533.550437535717,158.8341765906046
seller_type,554.2658490950312,87.04845803950624
type,497.11901664944827,131.6448600230816
model,339.86923074192276,98.87933126468879
cylinders,329.2731707920794,68.60039093598759
condition,309.78959697022714,87.05951692055997
city,300.8021899688037,49.43922467157549
drive,281.03801279516784,49.46699715725002
make,160.9495955237164,56.83107487729866
fuel,139.44411045705814,47.02732256759028
year_num,48.456145214846856,44.53373268446182
state,37.636747301445695,7.353127689419622
zip_prefix,0.0,0.0
title_status,0.0,0.0
mileage_num,0.0,0.0
transmission,-9.367917530872182,10.04538495324638
