feature,importance_mean,importance_std
vehicle_age,1491.6722774087877,199.36031696376148
log_mileage,771.0482366461999,84.7906743113654
city,246.4423512890257,37.818599942893
condition,229.22701586540109,53.25680048919489
cylinders,208.77138906922255,68.24355258521659
make,179.83637410048962,29.39691359165854
fuel,159.998287862159,23.242138525070217
seller_type,137.33557383945742,39.044679920484064
model,88.32937400655419,23.016230070798787
type,76.3812783361753,30.58200489369229
drive,46.884581737332546,11.714826437894303
state,15.652139635870572,4.7500809050133075
zip_prefix,2.5856220723654286,1.7288306037775811
title_status,6.97279271359245e-13,4.944469895629811e-13
transmission,-7.758379716916261,2.9002335164778503
