feature,importance_mean,importance_std
vehicle_age,1432.7435647004738,183.6473252603714
log_mileage,960.0076423650816,102.47515056653344
seller_type,245.84037196064358,44.06689782774959
type,217.93424721099623,79.61907034151393
cylinders,205.72933152413734,77.58793249084988
condition,203.05180841784883,56.142597268364355
model,169.0006847258649,59.36454599444087
drive,78.18006381945791,39.99041686196392
city,56.75631807425483,17.36715985164343
year_num,25.159851151007448,17.232305754171733
state,9.967565457312169,13.308686804616535
make,0.0,0.0
transmission,0.0,0.0
title_status,0.0,0.0
fuel,0.0,0.0
zip_prefix,0.0,0.0
mileage_num,0.0,0.0
