feature,importance_mean,importance_std
vehicle_age,1205.0277144211893,189.60388916304208
log_mileage,1153.1108918733878,173.62849644791893
city,442.77751567732395,81.11102210834845
model,399.28193127183636,92.77687492877523
type,372.9260819845539,89.17584866148012
cylinders,338.4372800497551,107.80733820316756
condition,320.16066320826724,94.4123532473445
seller_type,290.87699291758514,100.80659631641583
drive,190.12388664871506,72.95625796660023
make,156.9127738021415,68.28212683491745
fuel,108.10966316801836,35.38343544957758
mileage_num,0.0,0.0
title_status,0.0,0.0
zip_prefix,0.0,0.0
transmission,-1.9925997451614725,10.042563218923227
year_num,-12.388942134070202,24.589069846352217
state,-120.81437791040796,32.42723711868415
