feature,importance_mean,importance_std
vehicle_age,1639.9673701496733,166.87038762347746
log_mileage,993.7108989604629,242.1672179875322
type,236.76567936849094,78.02323093869867
cylinders,211.95656966508145,78.06971080044944
seller_type,201.56943557231247,48.120531661919145
drive,180.18400329142383,58.46914952564645
condition,118.8183421660047,66.52367908950517
city,94.58856862291853,94.85078529679846
model,51.664519431842834,67.0596640150535
state,40.05632922871488,36.48667805107038
fuel,18.71402829995386,25.16683188794043
year_num,9.650438227844734,22.253469981857798
transmission,7.181031167046452,11.761622993395468
zip_prefix,0.0,0.0
title_status,0.0,0.0
mileage_num,0.0,0.0
make,-43.000234176772544,74.97579395046586
