feature,importance_mean,importance_std
vehicle_age,910.7454758807073,126.51444337422565
city,730.6920459230508,192.666050250804
condition,512.5132394448949,102.60429311028152
model,457.6854728836134,110.23453978992673
log_mileage,312.3743002725622,60.68842121472852
make,240.51061430180786,88.86731039370166
fuel,204.48043736569056,38.7094976153636
seller_type,192.2020011517161,68.44381338115336
cylinders,157.9489652011911,52.6121492069326
drive,113.07358798613447,43.1456932837147
type,69.20937003989069,35.73312965752062
title_status,6.063298011819522e-14,4.65730757415477e-13
state,-4.783691363771019,4.951872613920798
zip_prefix,-5.627815261430017,26.054341933079176
transmission,-8.469211217943606,14.93858428491252
