feature,importance_mean,importance_std
vehicle_age,1742.1832771249938,309.08768673396315
log_mileage,1127.7717081011697,210.01153876814453
cylinders,498.3882023109872,167.11002921271458
seller_type,324.14773443972575,172.52192946608508
city,319.04604818341585,204.62203735145357
type,293.90946370127574,170.6935202897301
fuel,268.3296755945572,100.66352342303809
make,176.7957648675617,86.10583526071106
condition,163.70271680872352,125.87826619925318
drive,91.47713581708837,64.67188343099778
transmission,58.626649363260064,50.20792036056291
year_num,43.100758979959785,44.942227161813626
model,40.223715790198455,48.994446679512315
state,7.157308824046535,31.469084728647406
title_status,0.0,0.0
zip_prefix,0.0,0.0
mileage_num,0.0,0.0
