feature,importance_mean,importance_std
year_num,993.4560128571834,122.91557570917986
vehicle_age,873.5686110460709,111.75201829121671
log_mileage,611.7422031180266,74.03269651623522
mileage_num,568.9416200928335,64.92610581876208
city,366.47260668931864,37.18483258502452
make,256.908517627115,50.878146065208334
fuel,256.77717297362227,40.69246295019586
type,255.9187018710307,53.471247066753705
condition,237.8968625402332,37.62363410345254
cylinders,223.4526637027306,42.174426446810315
seller_type,100.45439488093956,13.396803333400719
drive,91.30950926226575,14.030509277265963
state,41.474283358408655,4.275099556707268
model,34.89018859169501,7.382958685063566
zip_prefix,17.616046528558886,3.01521649221052
title_status,-2.1221543041368326e-13,3.2651859068419097e-13
transmission,-4.232641308276228,3.9096213591553446
