feature,importance_mean,importance_std
log_mileage,619.1623720881012,80.30439499498836
vehicle_age,580.6222963813605,68.89264180847958
condition,573.9029488919009,65.4411243663057
make,365.31064962127397,61.6460427814016
city,239.13730128719436,85.59375813656939
model,233.59805889929223,68.16480651233063
fuel,196.27315495029282,38.597140624803636
drive,59.37076825183242,36.72434119999818
type,54.82748018496441,45.98970395122279
cylinders,49.78201305792827,13.31291721248018
state,38.21471660268556,16.135334040896332
transmission,5.760867930983598,9.187540155061733
seller_type,0.6285611115264449,2.465092448651661
zip_prefix,0.21341143359907921,3.677021989473705
title_status,-2.4253192047278086e-13,4.021936899462647e-13
