feature,importance_mean,importance_std
vehicle_age,743.0048575637796,112.67325189814481
city,473.4463430077466,74.52330838516912
model,432.89380722881407,118.51862634380183
condition,390.322961647334,82.71576352143556
log_mileage,383.69859778646264,78.63929924066768
cylinders,301.42140921023724,83.93266309235015
seller_type,252.318974816412,190.9585676881498
make,187.71775129568832,40.34969547142873
fuel,157.17571152413444,45.494507619460556
drive,113.07490694968665,40.82507980456391
type,86.69093103326823,40.99441564636052
zip_prefix,42.27796261702815,42.17234687444102
transmission,9.514697277603561,8.983666860178078
state,5.043582921333049,7.574976718299473
title_status,4.850638409455617e-13,3.8824050458259983e-13
