feature,importance_mean,importance_std
vehicle_age,894.3488686246569,100.18301812369408
year_num,793.193075299469,92.95635725339626
mileage_num,524.1034504945046,56.91176570140501
log_mileage,509.3881316511973,63.47593448952249
city,324.56994439161355,35.97135357379166
fuel,238.45003952143944,50.076908742512366
make,205.20147268812562,51.524057691512056
condition,203.05134264712942,28.08266816784085
cylinders,195.54795413594158,42.47188474846575
type,126.19931079527835,31.8775718733138
seller_type,116.22333396976677,18.395028065939133
drive,95.32923333404003,14.416985180862543
model,66.9971247095755,22.182195583471294
zip_prefix,15.747692360938556,3.108412872756718
state,11.105688213961093,3.542219560383671
title_status,0.0,0.0
transmission,-6.898946385399601,8.295513235179806
