feature,importance_mean,importance_std
vehicle_age,1059.8364305379475,131.3926571047844
year_num,1014.7778014921003,130.4668882834096
mileage_num,705.5718306537339,81.82559193547307
log_mileage,681.2577363594041,79.3897825734522
city,433.5946930733895,62.491402859537985
fuel,334.8044056855109,44.130999849904676
cylinders,281.8333363684714,64.29084916204019
make,250.0339770169079,38.67242629056614
seller_type,199.20180351249306,29.361854963184523
type,183.93949857391775,49.20284504425536
condition,163.05992078853262,43.92640757293747
drive,109.85838384918495,19.13684550541271
model,73.86404662996604,15.842144642887005
state,29.556116564201723,25.38514118342436
zip_prefix,19.05813185964471,5.068237890245566
transmission,2.4711614080186943,5.313078425717152
title_status,0.004938001145637827,0.05713475380843626
