feature,importance_mean,importance_std
vehicle_age,1641.1832945609938,129.70219303995765
log_mileage,837.0420476579196,148.8133314335807
make,233.58740217527762,67.43361706995485
condition,203.3241628400198,39.096885352093366
city,198.5012523064105,54.05116409063178
model,159.1053657179867,38.730009560020214
cylinders,138.64683101107104,42.197602534276236
fuel,126.33911573919843,27.367103889930416
drive,87.83632999290731,21.711982716507958
type,77.70125330445056,22.762401341021985
seller_type,66.5917130692691,33.39178732831145
state,3.661227708964907,3.041650904996946
zip_prefix,0.6704525129380878,0.5490462336655341
title_status,-0.0369187994857081,0.1684131783897939
transmission,-2.433985975504523,5.012614010529119
