feature,importance_mean,importance_std
vehicle_age,1938.4719335760726,232.26353632281723
log_mileage,1374.8701821128634,80.11685438172309
condition,527.5036844476621,66.19304671389318
cylinders,523.2218022812597,58.387891622864416
type,378.9704162596218,83.14499400935536
fuel,290.92497978163163,54.26548448292446
drive,268.94059552914536,48.8620721698237
seller_type,251.0383977644092,59.92734092674411
city,246.51307451907402,76.18796596788394
model,183.5791288684614,70.63213572314338
year_num,78.03231349526831,15.964850309280816
make,65.84956804309617,17.927569937069773
state,17.985335033985393,8.81371812569924
transmission,5.2391280491582926,5.101942571432157
title_status,0.0,0.0
zip_prefix,0.0,0.0
mileage_num,0.0,0.0
