feature,importance_mean,importance_std
vehicle_age,938.8569646092191,75.06556861761709
year_num,933.8193717166364,70.99960388555215
mileage_num,509.93339803704873,36.23808873328654
log_mileage,507.7155593927549,41.02176668453123
city,404.7581876121898,41.404963021551346
fuel,256.71119379293697,48.68546659762141
make,212.13246662465173,39.817207108757906
cylinders,173.05170463525155,60.299939419301175
condition,145.52856094620873,30.985733061184995
type,143.91570609355554,45.54732829017436
seller_type,131.02497812451105,29.249367061159507
drive,98.28240351339588,14.815100333304477
state,61.03351866222553,10.818225703703272
model,53.39369609388783,11.400475014334095
zip_prefix,21.188710938428752,7.6287507989609855
title_status,0.0,0.0
transmission,-10.924778293851402,4.190150274889512
