feature,importance_mean,importance_std
vehicle_age,686.3423266570092,57.83626129918393
year_num,606.578689530904,63.316561078762525
city,334.23340369566193,71.2483889270795
log_mileage,280.2033764002148,70.06844710251409
mileage_num,274.38615739696723,58.32222980107241
condition,179.3618741597015,40.931243708288186
cylinders,149.85497767619182,33.20255454417252
seller_type,131.9119942657941,32.38106908216156
make,126.7008874487415,31.981389539094582
type,93.75003671969613,31.630468861414368
model,64.41539389717406,36.121321793682775
fuel,51.60431319511863,25.145962778690375
drive,38.94647230695852,21.10911400052041
zip_prefix,-9.701276818911234e-13,7.764810091651996e-13
title_status,-1.3339255626002947e-12,7.326310862841985e-13
transmission,-2.6780996660030723,10.027996018701518
state,-2.801927401033936,0.845782470497946
