feature,importance_mean,importance_std
vehicle_age,579.1240812100385,54.92425680301365
year_num,557.182822405543,57.016252858540796
log_mileage,244.00099368554086,49.69181575404931
mileage_num,221.38627558163537,54.303460437489505
condition,207.18671689014735,30.15859251360374
city,203.661927333506,66.57385437302756
fuel,121.1629621998267,26.440658216824048
seller_type,109.35697527306486,19.99056382829997
make,93.5410004977819,29.669216800944582
type,90.53906808865631,26.657834775440875
model,59.66794424406125,57.30262207070398
cylinders,54.170301513122226,19.8224640370009
drive,38.26382214131736,8.096898766166408
state,0.5526961781706329,0.5844722647722197
title_status,2.1221543041368326e-13,5.720103904154169e-13
zip_prefix,-9.094947017729283e-14,5.799886054382717e-13
transmission,-16.024996352189525,4.55167289622043
