feature,importance_mean,importance_std
vehicle_age,747.3879336209746,113.68247184899647
city,710.466223031455,103.93462676734096
condition,503.15141481188135,121.32228673720762
model,352.8080619134003,109.19398141501992
log_mileage,325.8780462913929,92.50846221331088
cylinders,294.7750957294008,62.98853823913889
seller_type,214.89393183814218,151.7209224467641
fuel,149.71780373885207,27.621831197438542
make,141.2318540639878,71.81627565104549
type,118.52390570823884,28.275979822993172
drive,117.63585033576983,49.1272539374028
zip_prefix,12.785151850766002,38.46832150405371
transmission,3.2574430880322325,8.717289308889681
title_status,-9.094947017729283e-14,7.275957614183425e-13
state,-8.023448042361602,18.40938495233385
