feature,importance_mean,importance_std
year_num,2268.9170285297782,231.24134995991838
mileage_num,1898.6488107525688,192.18888230793868
condition,603.5288828588727,100.81041867842012
cylinders,490.4454909592236,111.78116160143232
model,457.146845876966,102.96102710664975
type,453.0457717393964,68.6496383818051
drive,329.6728487209496,63.65045411084755
seller_type,255.60508925373452,38.35642359633047
fuel,152.83632935698327,54.437647650086056
city,124.86446219949858,39.32240991547765
transmission,52.91341712538078,15.309922849138315
state,13.863535122122327,5.065726034898603
make,7.210667247757131,26.785043636458212
title_status,0.0,0.0
zip_prefix,0.0,0.0
