feature,importance_mean,importance_std
year_num,2140.1549914350962,167.74828897823292
mileage_num,1725.790589180216,158.62069277347936
condition,530.0202347409997,116.67450357528766
type,473.2242569090904,109.70258918123439
cylinders,400.04398724924306,51.57336468296444
seller_type,197.93850455427668,62.23425756287927
model,197.9020503028993,39.97198282949058
city,191.79826510953995,59.080560773950594
fuel,167.41911951382977,55.23708195319521
drive,166.76077777659526,36.82920164299873
transmission,43.62943499150273,17.134688905918665
state,29.2561426546749,5.384564719194789
make,19.051212661017054,18.161025150080267
title_status,0.0,0.0
zip_prefix,0.0,0.0
