feature,importance_mean,importance_std
vehicle_age,944.6282531682929,95.8166620181846
condition,597.2669960956744,85.39012201245397
log_mileage,534.7363267473658,64.94363296629962
model,400.79505603587126,103.74711913582884
city,354.07808956714666,67.63685664642985
make,322.4594604491056,69.66844006492806
cylinders,228.23992211779932,54.907514166502004
fuel,208.48981190129774,46.004923324546304
drive,108.61097879627815,38.116982909158594
seller_type,101.10839346400986,30.121345161599653
type,60.18873060593181,60.96834669665935
zip_prefix,39.16578023074638,34.30555300211534
state,18.162940535929888,11.277592617652566
transmission,6.071963309518378,10.193315643219778
title_status,1.2126596023639043e-13,3.5093874438917514e-13
