feature,importance_mean,importance_std
vehicle_age,637.8329231869961,49.36483665753796
condition,547.4912920231849,89.44930681879586
log_mileage,529.5001318016832,48.090694014159745
make,354.01838765173756,40.463000207917304
model,247.75371986443577,99.20800796258241
city,243.4223386610889,75.9333860368289
fuel,190.04037894120975,23.795110328685674
cylinders,58.93980484264212,12.253558927053277
drive,33.20311482062255,28.63654682964325
type,31.06765272083994,32.4919663840907
seller_type,15.130397983056111,7.626761994919561
state,15.012471377634393,11.380530513974298
transmission,1.590014887085393,10.691914246421687
title_status,-1.2126596023639043e-13,3.091687487899607e-13
zip_prefix,-0.4860546951688472,3.3201714714914927
