feature,importance_mean,importance_std
vehicle_age,1030.0912544835103,115.88089303246099
year_num,747.9777252569821,90.74006004389395
mileage_num,449.87494814112284,79.12554132485478
log_mileage,437.8243322881211,75.08684282465126
city,387.05128040034737,44.88567468097361
condition,264.37829670931063,28.47330059722251
fuel,254.73863818802164,52.883360276519056
make,236.0041148604486,79.03543907583871
cylinders,219.00049302543889,36.78002449559616
type,189.81056541340254,54.55106501183023
seller_type,121.39954056782851,17.04758076428925
drive,83.66698756269253,11.956449924021827
model,74.98030077002426,17.016821072155757
zip_prefix,17.231892408456527,3.1403802297593506
state,16.406801417712874,4.776510398436368
title_status,2.4253192047278086e-13,2.2686783794136264e-13
transmission,-9.379121956724884,7.4530532795485005
