feature,importance_mean,importance_std
vehicle_age,713.5454229962066,57.90540541165414
condition,615.3611660371479,111.8929153448921
log_mileage,566.0646323188897,62.394747858232044
make,454.1979185989241,68.87757882896403
model,292.74513488070266,32.606229502828526
fuel,216.30436286184388,54.65879671292266
type,203.11043322434605,86.40964354372106
city,80.9448205147175,20.28691645248064
cylinders,40.62993247869126,8.99233252466822
drive,36.70204595253654,40.21850136590177
transmission,1.6889134358531617,14.842087455437316
state,0.4473656365460556,2.4448945514903055
title_status,-1.0913936421275138e-12,7.57305678950118e-13
zip_prefix,-1.2126596023639042e-12,8.57479828102499e-13
seller_type,-18.39073943472649,14.114644371710344
