feature,importance_mean,importance_std
vehicle_age,600.6322674006053,80.21529212256293
year_num,547.9773989533957,77.98867213895747
city,505.96902865872084,161.26048221902974
condition,379.87078849539165,70.71473400823196
mileage_num,331.51298738792116,61.72247559828703
log_mileage,213.33429331077826,45.485007157618654
fuel,193.2085313650089,47.936688249420925
drive,118.0374547543183,26.087862005512772
make,112.42039527692984,54.40742670799869
model,105.1854793928113,49.117032132672506
seller_type,99.63537408231838,22.690251182509947
cylinders,79.66927509336253,23.468333405124085
type,56.15003626958248,30.93389180249056
state,24.89067324883587,37.62135901542962
transmission,1.8165393343939287,7.400912004486904
title_status,-4.244308608273665e-13,6.093539087257577e-13
zip_prefix,-182.37727693261039,62.75226355127031
