feature,importance_mean,importance_std
log_mileage,1251.464249838655,159.97185981342372
vehicle_age,1027.91298437338,97.87213198126204
cylinders,537.8585497495615,113.23600047071835
condition,257.92941540495264,80.78587367763502
fuel,174.67698380411687,35.142706480942735
model,129.45597768356754,44.17512874575664
make,77.59859397658305,37.09393993710018
city,58.481205363161344,11.572494974656852
year_num,29.193326348490093,12.183948173796997
drive,25.41671194110289,12.90651629584261
type,23.82268777720486,16.547929578583368
seller_type,9.211937674708558,36.663675932799926
transmission,8.365520545199555,4.646346346837156
title_status,0.0,0.0
state,0.0,0.0
zip_prefix,0.0,0.0
mileage_num,0.0,0.0
