feature,importance_mean,importance_std
year_num,615.1956271528667,68.03281347498807
vehicle_age,507.605858401464,61.50915999258098
mileage_num,350.0441639186098,66.93434514247905
city,262.46456745044213,51.206656976834466
log_mileage,237.21236344837752,69.4322687478481
condition,166.8322978064457,18.87175109118038
type,121.72202412457636,30.56716924454995
make,113.41387284550416,35.33453576823115
seller_type,102.82028061616208,22.39920244338032
fuel,101.94732164114603,24.468073161279694
cylinders,72.3187065281245,15.743337697607958
model,50.20475465715648,38.00535945060477
drive,44.311055418048845,12.656698394326407
state,0.9180217028252324,0.6699602732118446
zip_prefix,-3.941143707682689e-13,5.215846168868439e-13
title_status,-4.547473508864641e-13,2.8760747774580335e-13
transmission,-19.329029774662317,4.116486135834861
