feature,importance_mean,importance_std
vehicle_age,998.5406735921094,119.35441127046334
year_num,883.783299053133,110.71226330747855
mileage_num,555.3354405867816,46.98952431329605
log_mileage,542.1534084870298,35.247377558766935
city,363.7765459027515,44.270234272320664
make,277.08797844172125,77.75236617517857
fuel,275.6610871843511,55.33441610184274
cylinders,197.60607219896363,44.597970734603095
condition,182.79393905409134,16.404006519012135
type,155.76011411801755,67.42735219027135
seller_type,104.82421517698516,17.299404573198252
drive,87.82487436175367,15.96399569211674
model,47.78098889868222,9.54384964520746
zip_prefix,16.45806564253638,2.7151488466926357
state,14.049965606825662,3.412366278722147
title_status,0.0,0.0
transmission,-11.37862738709485,8.778766012344983
