feature,importance_mean,importance_std
vehicle_age,1967.317456458242,197.7036279806331
log_mileage,1640.0939162698025,171.21892489897024
condition,563.7199213922175,165.7807350706462
cylinders,412.8335882616703,85.60705874976983
type,316.5723052036761,90.68689040279641
drive,298.22198615003884,72.64213758577347
fuel,280.41219234059497,60.029437866353405
seller_type,280.04368722234847,83.99496762538577
city,148.08655175960806,52.06235529039121
model,124.58353738916685,56.48033986460401
state,53.827869800385756,16.408912730227726
make,14.276613813106815,64.1195452014287
year_num,12.456377050964631,19.632297612649985
transmission,8.081495612121277,3.3231965413218663
title_status,0.0,0.0
zip_prefix,0.0,0.0
mileage_num,0.0,0.0
