run_id,model,target_strategy,trial_id,params,val_mae,val_rmse,val_mape,val_bias,val_composite
2026040612,HistGradientBoostingRegressor,log,1,"{""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 40}",5699.425410636334,15922.211223382783,112.19714453242484,-2372.78921761762,6023.965644808905
2026040612,HistGradientBoostingRegressor,log,2,"{""learning_rate"": 0.08, ""max_depth"": 6, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",5759.976713538705,15050.910974761595,122.56819140788396,-1421.1829112142202,5968.145940321315
2026040612,HistGradientBoostingRegressor,log,3,"{""learning_rate"": 0.08, ""max_depth"": 10, ""max_iter"": 200, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 40}",5754.163711486815,15979.552271956667,114.17193048104784,-2502.662093481449,6094.432043384481
2026040612,HistGradientBoostingRegressor,log,4,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",5936.181148015776,15145.066829993482,125.26766345985565,-1635.8382776355693,6170.344408407028
2026040612,HistGradientBoostingRegressor,log,5,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 28}",5936.181148015776,15145.066829993482,125.26766345985565,-1635.8382776355693,6170.344408407028
2026040612,HistGradientBoostingRegressor,log,6,"{""learning_rate"": 0.03, ""max_depth"": 10, ""max_iter"": 250, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 40}",5935.946140863694,16047.812728798423,123.86383675331231,-2563.1637912518026,6283.645327635907
2026040612,HistGradientBoostingRegressor,log,7,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 40}",5829.220063352669,16008.41434490925,118.05404718572183,-2500.7863040270327,6169.335455698187
2026040612,HistGradientBoostingRegressor,log,8,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 20}",5670.435369351034,15590.13039418501,124.37803898552937,-1555.326158593682,5896.049834367738
2026040612,HistGradientBoostingRegressor,log,9,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",5841.641132205085,15082.77693951885,124.51928642185554,-1542.6108834580489,6064.461380568849
2026040612,HistGradientBoostingRegressor,log,10,"{""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",5842.504241346277,15600.25013193679,116.90383258525748,-1074.42675765175,6010.436077594329
2026040612,HistGradientBoostingRegressor,log,11,"{""learning_rate"": 0.03, ""max_depth"": 10, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",6041.229042295978,15385.461670150533,123.81505115324718,-1997.2612772416692,6319.364049740354
2026040612,HistGradientBoostingRegressor,log,12,"{""learning_rate"": 0.05, ""max_depth"": 10, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",5816.694282995155,15572.715229183495,120.12168024562237,-1265.3971120859128,6007.473724518423
2026040612,HistGradientBoostingRegressor,log,13,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_iter"": 250, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 20}",5733.173724240538,15553.71697635017,126.28434808206212,-1532.9087975137666,5956.007072383065
2026040612,HistGradientBoostingRegressor,log,14,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",5823.905131984085,15595.875078343794,117.15983515610631,-1227.7026672180796,6010.219139746114
2026040612,HistGradientBoostingRegressor,log,15,"{""learning_rate"": 0.03, ""max_depth"": 10, ""max_iter"": 200, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 20}",5679.644019572369,15617.786299894753,124.9640326428546,-1760.3267535060425,5929.92769574283
2026040612,HistGradientBoostingRegressor,log,16,"{""learning_rate"": 0.03, ""max_depth"": 10, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",5670.435369351034,15590.13039418501,124.37803898552937,-1555.326158593682,5896.049834367738
2026040612,HistGradientBoostingRegressor,raw,1,"{""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 40}",6451.019639728616,15350.576614560292,184.7322960558373,-68.05907891664611,6497.563170735014
2026040612,HistGradientBoostingRegressor,raw,2,"{""learning_rate"": 0.08, ""max_depth"": 6, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",6067.700579558789,14684.50645304381,165.91205185277025,-157.02363069142208,6123.254681374369
2026040612,HistGradientBoostingRegressor,raw,3,"{""learning_rate"": 0.08, ""max_depth"": 10, ""max_iter"": 200, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 40}",6469.564272222827,15370.703936324813,182.06812331359487,-100.72725803923262,6520.078303028347
2026040612,HistGradientBoostingRegressor,raw,4,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",6176.787622025184,14808.08932823647,168.42130565792823,-106.46072235367699,6226.583132028216
2026040612,HistGradientBoostingRegressor,raw,5,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 28}",6198.507633412767,14845.107775513949,168.99681939262985,-73.69389647359432,6244.463670428384
2026040612,HistGradientBoostingRegressor,raw,6,"{""learning_rate"": 0.03, ""max_depth"": 10, ""max_iter"": 250, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 40}",6458.766364276249,15473.032627243156,178.3050205738214,-178.08810583945325,6518.819518545091
2026040612,HistGradientBoostingRegressor,raw,7,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 40}",6478.823505740966,15395.409317186673,180.12445937490435,-156.53609764293245,6536.096360751084
2026040612,HistGradientBoostingRegressor,raw,8,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 20}",6234.406879266204,15115.67995264162,173.5544007046011,263.18385526349965,6303.778141779428
