run_id,model,target_strategy,trial_id,params,val_mae,val_rmse,val_mape,val_bias,val_composite
2026040708,RandomForestRegressor,raw,1,"{""max_depth"": 10, ""max_features"": 0.7, ""min_samples_leaf"": 8, ""n_estimators"": 100}",4042.6902886428993,7448.784262199325,68.6325023155181,-188.1427984334243,4083.8893851104085
2026040708,RandomForestRegressor,raw,2,"{""max_depth"": 30, ""max_features"": 0.7, ""min_samples_leaf"": 2, ""n_estimators"": 200}",3547.802974240316,7424.1689924383445,56.79467049806116,-271.5471608770916,3598.9490560266627
2026040708,RandomForestRegressor,raw,3,"{""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 200}",3568.884290487791,7443.880361145522,56.360830085661995,-363.82877811081715,3631.1534447639533
2026040708,RandomForestRegressor,raw,4,"{""max_depth"": 30, ""max_features"": 0.7, ""min_samples_leaf"": 8, ""n_estimators"": 400}",4036.5755761025016,7458.4070747001615,68.54767052176668,-117.5813212065938,4069.3313523340435
2026040708,RandomForestRegressor,raw,5,"{""max_depth"": 30, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 400}",3472.877465362415,7078.226243526798,57.71601680577049,-145.8107078029016,3508.07031590758
2026040708,RandomForestRegressor,raw,6,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 8, ""n_estimators"": 100}",4089.1962916466737,7552.378306535434,70.02479053342421,-32.22545154466247,4111.944291598372
2026040708,RandomForestRegressor,raw,7,"{""max_depth"": 10, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 100}",3574.476393648573,7157.258323682721,60.947366827279104,-203.80680962702624,3616.826356613023
2026040708,RandomForestRegressor,raw,8,"{""max_depth"": 10, ""max_features"": 0.3, ""min_samples_leaf"": 4, ""n_estimators"": 100}",3852.2937343435333,7292.557031767571,67.71886564020537,-44.53623566075145,3875.869475202242
2026040708,RandomForestRegressor,raw,9,"{""max_depth"": 10, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 200}",3578.8318530634156,7167.3991367354265,60.942020425135176,-134.83326468828875,3612.9303426678484
2026040708,RandomForestRegressor,raw,10,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 100}",4132.286422150919,7495.267086782554,78.73510488171853,-425.65234081282387,4202.102870765414
2026040708,RandomForestRegressor,raw,11,"{""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""n_estimators"": 100}",3854.2944336534,7291.843950062046,65.8347244482965,-29.918013608090547,3876.1142051615257
2026040708,RandomForestRegressor,raw,12,"{""max_depth"": 30, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 200}",3511.9269141730833,7130.877348593981,58.41681742892909,-139.13609771177897,3546.450439269982
2026040708,RandomForestRegressor,raw,13,"{""max_depth"": 20, ""max_features"": 0.3, ""min_samples_leaf"": 4, ""n_estimators"": 100}",3835.685496361914,7275.325280842142,67.85948507365966,-28.414841504659297,3857.283590544578
2026040708,RandomForestRegressor,raw,14,"{""max_depth"": 20, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 400}",3477.653147987257,7091.289171640101,57.74401482535531,-136.15755607290868,3511.7202776451063
2026040708,RandomForestRegressor,raw,15,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 100}",4132.286422150919,7495.267086782554,78.73510488171854,-425.65234081282375,4202.102870765414
2026040708,RandomForestRegressor,raw,16,"{""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""n_estimators"": 100}",3862.3417716690583,7306.1931634038,65.73753459933454,-109.86546643091762,3893.791110549278
2026040708,HistGradientBoostingRegressor,raw,1,"{""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 40}",4520.345068862829,7968.696865290188,70.39457967852346,270.97731778122966,4572.7840891598025
2026040708,HistGradientBoostingRegressor,raw,2,"{""learning_rate"": 0.08, ""max_depth"": 6, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",4407.400377462856,7448.22705116267,67.38469239258595,101.07888038846932,4438.150410737379
2026040708,HistGradientBoostingRegressor,raw,3,"{""learning_rate"": 0.08, ""max_depth"": 10, ""max_iter"": 200, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 40}",4504.563643109731,7913.092220672653,70.91872346467997,278.687596845905,4557.788885282921
2026040708,HistGradientBoostingRegressor,raw,4,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",4322.065743344334,7443.060182892677,69.44674964190077,78.31114730693756,4350.070731478399
2026040708,HistGradientBoostingRegressor,raw,5,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 28}",4301.682758771254,7426.69538130884,69.65284103028164,139.501952803574,4336.989731560955
2026040708,HistGradientBoostingRegressor,raw,6,"{""learning_rate"": 0.03, ""max_depth"": 10, ""max_iter"": 250, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 40}",4286.012179057144,7628.00278638534,74.63030240568787,-15.360976799233372,4306.925503239016
2026040708,HistGradientBoostingRegressor,raw,7,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 40}",4429.594136691408,7794.236871455888,72.86943571251608,142.17282252623593,4466.140467573196
2026040708,HistGradientBoostingRegressor,raw,8,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 20}",4034.222127577784,7419.342465765139,61.83089812425966,2.6688276696071296,4053.0907430625493
2026040708,HistGradientBoostingRegressor,raw,9,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",4361.379427560416,7428.482880103146,69.31692756223687,178.89526592352115,4401.4180666714965
2026040708,HistGradientBoostingRegressor,raw,10,"{""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",4164.229810285322,7535.727000024771,57.95935680470832,-192.4082396963801,4206.15811654895
2026040708,HistGradientBoostingRegressor,raw,11,"{""learning_rate"": 0.03, ""max_depth"": 10, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",4186.91880512633,7417.671231521929,69.04886996279718,43.97210908632805,4210.739636295494
2026040708,HistGradientBoostingRegressor,raw,12,"{""learning_rate"": 0.05, ""max_depth"": 10, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",4214.632822373603,7514.90781133275,59.15207016368643,-304.12418798416724,4269.914994460035
2026040708,HistGradientBoostingRegressor,raw,13,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_iter"": 250, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 20}",4096.424565306249,7423.86211155554,62.75962328217466,-165.82073775054783,4134.882709115204
2026040708,HistGradientBoostingRegressor,raw,14,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",4140.3080471023695,7472.805723431667,59.946321960390435,-213.73889634514273,4184.638728972365
2026040708,HistGradientBoostingRegressor,raw,15,"{""learning_rate"": 0.03, ""max_depth"": 10, ""max_iter"": 200, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 20}",4038.4242782749056,7407.660106117929,63.43982809957449,1.552141240825269,4057.1296854890993
2026040708,HistGradientBoostingRegressor,raw,16,"{""learning_rate"": 0.03, ""max_depth"": 10, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",4036.264566791708,7411.702353772995,61.88828384820153,-0.4120914876079183,4054.843273654654
